actStTime,actEndTime,actCategory,placeOrRoute,authorities
活動開始時間,活動結束時間,活動類別,集會處所或遊行路線,主管機關
2016/04/29 14:00,2016/04/29 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/29 09:00,2016/04/29 12:00,室外集會,臺北市中正區濟南路1段【中山南路（不含）至鎮江街（不含）間】全線車道暨人行道,臺北市政府警察局中正第一分局
2016/04/29 09:00,2016/04/29 17:00,室外集會,臺北市中正區中山南路【青島東路（不含）至濟南路1段（不含）】臨立法院側人行道與慢車道。（需避開立法院出入口）。,臺北市政府警察局中正第一分局
2016/04/29 08:00,2016/04/29 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/29 08:00,2016/04/29 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/28 14:00,2016/04/28 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/28 12:00,2016/04/28 16:00,室外集會,臺南市中西區火車站站前圓環內公園,臺南市政府警察局第二分局
2016/04/28 09:00,2016/04/28 22:00,室外集會,臺北市中正區濟南路1段【中山南路（不含）至立法院郵局大門（不含）】北側人行道暨緊鄰1線車道。（需避開濟南教會出入口）。,臺北市政府警察局中正第一分局
2016/04/28 08:00,2016/04/28 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/28 08:00,2016/04/28 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/27 14:00,2016/04/27 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/27 09:00,2016/04/27 22:00,室外集會,臺北市中正區濟南路1段【中山南路（不含）至立法院郵局大門（不含）】北側人行道暨緊鄰1線車道。（需避開濟南教會出入口）。,臺北市政府警察局中正第一分局
2016/04/27 08:00,2016/04/27 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/27 08:00,2016/04/27 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/27 08:00,2016/04/27 22:00,室外集會,臺北市中山區八德路2段【八德路2段174巷至安東街間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2016/04/26 14:00,2016/04/26 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/26 09:00,2016/04/26 12:00,遊行,臺中市龍井區龍井區中和里,臺中市政府警察局烏日分局
2016/04/26 09:00,2016/04/26 17:30,室外集會,臺北市中正區愛國西路2號前人行道(財政部),臺北市政府警察局中正第二分局
2016/04/26 09:00,2016/04/26 17:00,室外集會,臺北市中正區中山南路【忠孝東路1段（不含）至青島東路（不含）間】東側1線慢車道暨人行道,臺北市政府警察局中正第一分局
2016/04/26 09:00,2016/04/26 22:00,室外集會,臺北市中正區濟南路1段【中山南路（不含）至立法院郵局大門（不含）】北側人行道暨緊鄰1線車道。（需避開濟南教會出入口）。,臺北市政府警察局中正第一分局
2016/04/26 08:30,2016/04/26 17:30,室外集會,臺北市大安區光復南路116巷18號,臺北市政府警察局大安分局
2016/04/26 08:00,2016/04/26 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/26 08:00,2016/04/26 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/26 08:00,2016/04/26 22:00,室外集會,臺北市中山區八德路2段【八德路2段174巷至安東街間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2016/04/25 14:00,2016/04/25 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/25 13:00,2016/04/25 17:30,室外集會,臺南市東區台南市東區中華東路二段133巷70弄口至富農街口前二分之一道路,臺南市政府警察局第一分局
2016/04/25 10:10,2016/04/25 17:00,室外集會,臺北市中正區凱達格蘭大道【公園路（不含）至中山南路（不含）】北側人行道暨緊鄰1線車道,臺北市政府警察局中正第一分局
2016/04/25 09:00,2016/04/25 22:00,室外集會,臺北市中正區濟南路1段【中山南路（不含）至立法院郵局大門（不含）】北側人行道暨緊鄰1線車道。（需避開濟南教會出入口）。,臺北市政府警察局中正第一分局
2016/04/25 08:00,2016/04/25 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/25 08:00,2016/04/25 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/24 14:00,2016/04/24 16:00,室外集會,臺中市豐原區圓環北路二段與三豐路口(葫蘆墩公園),臺中市政府警察局豐原分局
2016/04/24 14:00,2016/04/24 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/24 09:00,2016/04/24 22:00,室外集會,臺北市中正區濟南路1段【中山南路（不含）至立法院郵局大門（不含）】北側人行道暨緊鄰1線車道。（需避開濟南教會出入口）。,臺北市政府警察局中正第一分局
2016/04/24 08:30,2016/04/24 17:30,室外集會,臺北市信義區台北市政府市民廣場新仁愛路段,臺北市政府警察局信義分局
2016/04/24 08:00,2016/04/24 17:00,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/24 08:00,2016/04/24 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/23 15:00,2016/04/23 18:00,遊行,高雄市三民區九如一路426號(停車場前人行道),高雄市政府警察局三民第二分局
2016/04/23 14:00,2016/04/23 15:30,遊行,臺中市西屯區市區街道,臺中市政府警察局第六分局
2016/04/23 14:00,2016/04/23 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/23 14:00,2016/04/23 16:00,室外集會,臺北市士林區士林3號廣場(臺北市士林區中山北路六段77號),臺北市政府警察局士林分局
2016/04/23 12:00,2016/04/23 19:00,遊行,臺南市永康區集合地點:永康區永大路1段與大灣路口 解散地點:玉井區北極殿玄天上帝廟停車場 遊行路線:永康、仁德、歸仁、關廟、新化、左鎮、南化、玉井、楠西區道路,臺南市政府警察局
2016/04/23 09:00,2016/04/23 22:00,室外集會,臺北市中正區濟南路1段【中山南路（不含）至立法院郵局大門（不含）】北側人行道暨緊鄰1線車道。（需避開濟南教會出入口）。,臺北市政府警察局中正第一分局
2016/04/23 08:00,2016/04/23 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/23 08:00,2016/04/23 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/22 19:00,2016/04/22 22:00,遊行,臺南市永康區西勢里里內道路,臺南市政府警察局永康分局
2016/04/22 14:00,2016/04/22 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/22 09:10,2016/04/22 22:00,遊行,臺北市中正區濟南路→(右轉)中山南路→(右轉)青島東路→(右轉)林森南路→(右轉)濟南路(解散)。,臺北市政府警察局中正第一分局
2016/04/22 08:00,2016/04/22 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/22 08:00,2016/04/22 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/21 14:00,2016/04/21 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/21 09:00,2016/04/21 22:00,遊行,臺北市中正區濟南路→(右轉)中山南路→(右轉)青島東路→(右轉)林森南路→(右轉)濟南路(解散)。,臺北市政府警察局中正第一分局
2016/04/21 08:00,2016/04/21 17:00,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/21 08:00,2016/04/21 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/20 14:00,2016/04/20 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/20 13:00,2016/04/20 16:00,遊行,臺北市士林區臺北市私立泰北高級中學至士林3號廣場,臺北市政府警察局士林分局
2016/04/20 09:00,2016/04/20 22:00,遊行,臺北市中正區濟南路→(右轉)中山南路→(右轉)青島東路→(右轉)林森南路→(右轉)濟南路(解散)。,臺北市政府警察局中正第一分局
2016/04/20 08:00,2016/04/20 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/20 08:00,2016/04/20 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/20 08:00,2016/04/20 22:00,室外集會,臺北市中山區八德路2段【八德路2段174巷至安東街間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2016/04/19 18:30,2016/04/19 21:18,遊行,新北市板橋區新海橋人行步道,新北市政府警察局海山分局
2016/04/19 14:00,2016/04/19 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/19 09:00,2016/04/19 22:00,遊行,臺北市中正區濟南路→(右轉)中山南路→(右轉)青島東路→(右轉)林森南路→(右轉)濟南路(解散)。,臺北市政府警察局中正第一分局
2016/04/19 08:00,2016/04/19 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/19 08:00,2016/04/19 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/19 08:00,2016/04/19 22:00,室外集會,臺北市中山區八德路2段【八德路2段174巷至安東街間】由西向東車行方向單向道路,臺北市政府警察局中山分局
2016/04/18 15:00,2016/04/18 22:00,遊行,臺北市中正區濟南路→(右轉)中山南路→(右轉)青島東路→(右轉)林森南路→(右轉)濟南路(解散)。,臺北市政府警察局中正第一分局
2016/04/18 14:00,2016/04/18 17:00,室外集會,屏東縣屏東市民興路39號,屏東縣政府警察局屏東分局
2016/04/18 14:00,2016/04/18 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/18 09:00,2016/04/18 11:40,室外集會,嘉義市東區林務局嘉義林區管理處西側道路,嘉義市政府警察局第二分局
2016/04/18 08:00,2016/04/18 17:00,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/18 08:00,2016/04/18 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/17 14:00,2016/04/17 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/17 09:00,2016/04/17 22:00,遊行,臺北市中正區濟南路→(右轉)中山南路→(右轉)青島東路→(右轉)林森南路→(右轉)濟南路(解散)。,臺北市政府警察局中正第一分局
2016/04/17 08:00,2016/04/17 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/17 08:00,2016/04/17 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
2016/04/16 14:00,2016/04/16 23:30,室外集會,臺北市萬華區漢中街116號前道路及成都路北側人行道,臺北市政府警察局萬華分局
2016/04/16 12:00,2016/04/16 15:00,室外集會,臺北市松山區八德路4段762號,臺北市政府警察局松山分局
2016/04/16 09:00,2016/04/16 22:00,遊行,臺北市中正區濟南路→(右轉)中山南路→(右轉)青島東路→(右轉)林森南路→(右轉)濟南路(解散)。,臺北市政府警察局中正第一分局
2016/04/16 08:00,2016/04/16 17:30,室外集會,臺北市士林區至善路二段故宮博物院前U型車道之沿邊,臺北市政府警察局士林分局
2016/04/16 08:00,2016/04/16 18:30,室外集會,臺北市信義區忠孝東路4段與逸仙路口(國父紀念館側人行道),臺北市政府警察局信義分局
